DATE,PERIOD,GROSS INJECTION (MWh),NET INJECTION (MWh)
15 Aug 19,14,2890.8970000000004,2675.4300000000007
15 Aug 19,15,2974.0160000000005,2758.8060000000005
15 Aug 19,16,3094.2470000000003,2878.692
15 Aug 19,17,3237.224,3020.282
15 Aug 19,18,3339.458,3120.2990000000004
15 Aug 19,19,3398.794000000001,3177.4709999999995
15 Aug 19,20,3437.614,3213.475
15 Aug 19,21,3467.3590000000004,3241.172
15 Aug 19,22,3491.553,3263.1220000000008
15 Aug 19,23,3492.278,3262.9509999999996
15 Aug 19,24,3471.9109999999996,3243.01
15 Aug 19,25,3439.556,3210.3499999999995
15 Aug 19,26,3422.393,3193.0840000000003
15 Aug 19,27,3445.3740000000007,3215.7789999999995
15 Aug 19,28,3463.9329999999995,3233.2259999999997
15 Aug 19,29,3478.878,3247.15
15 Aug 19,30,3468.7760000000007,3239.028
15 Aug 19,31,3466.765,3237.673
15 Aug 19,32,3465.7580000000007,3240.127
15 Aug 19,33,3467.283,3242.448
15 Aug 19,34,3466.0559999999996,3243.1289999999995
15 Aug 19,35,3440.553,3219.610000000001
15 Aug 19,36,3392.64,3173.9590000000007
15 Aug 19,37,3315.059,3098.145
15 Aug 19,38,3309.1359999999995,3094.3940000000002
15 Aug 19,39,3321.1159999999995,3106.8140000000003
15 Aug 19,40,3322.8790000000004,3109.176
15 Aug 19,41,3311.849,3098.788
15 Aug 19,42,3305.3559999999998,3092.0460000000007
15 Aug 19,43,3271.9600000000005,3058.403
15 Aug 19,44,3244.807,3033.702000000001
15 Aug 19,45,3180.27,2972.242
15 Aug 19,46,3121.0400000000004,2913.5490000000004
15 Aug 19,47,3056.172,2848.816
15 Aug 19,48,2975.167,2767.784
16 Aug 19,1,2816.1690000000003,2610.708
16 Aug 19,2,2757.921,2550.722
16 Aug 19,3,2703.5460000000007,2495.681
16 Aug 19,4,2664.957000000001,2454.841
16 Aug 19,5,2638.035,2425.711
16 Aug 19,6,2601.784,2388.7430000000004
16 Aug 19,7,2585.929,2372.794000000001
16 Aug 19,8,2568.635,2356.016
16 Aug 19,9,2563.115,2351.2090000000007
16 Aug 19,10,2560.0180000000005,2346.548
16 Aug 19,11,2581.9910000000004,2363.904
16 Aug 19,12,2632.273000000001,2411.5980000000004
16 Aug 19,13,2707.0199999999995,2485.375
16 Aug 19,14,2784.351,2562.657
16 Aug 19,15,2868.8150000000005,2647.178
16 Aug 19,16,2978.1539999999986,2756.02
16 Aug 19,17,3110.2290000000003,2887.058
16 Aug 19,18,3211.7909999999997,2986.123
16 Aug 19,19,3279.837,3051.3829999999994
16 Aug 19,20,3318.562000000001,3086.878
16 Aug 19,21,3350.7010000000005,3113.972
16 Aug 19,22,3387.2000000000007,3148.4120000000003
16 Aug 19,23,3371.336,3134.027
16 Aug 19,24,3330.0290000000005,3091.860000000001
16 Aug 19,25,3286.2429999999995,3048.114
16 Aug 19,26,3280.657,3042.158
16 Aug 19,27,3303.942,3066.7850000000008
16 Aug 19,28,3328.96,3095.884
16 Aug 19,29,3350.563000000001,3118.3709999999996
16 Aug 19,30,3360.0690000000004,3128.7850000000008
16 Aug 19,31,3352.663,3121.7870000000007
16 Aug 19,32,3361.337,3132.103
16 Aug 19,33,3354.969,3128.257
16 Aug 19,34,3342.513,3118.34
16 Aug 19,35,3309.0569999999993,3087.295
16 Aug 19,36,3265.3830000000007,3045.918
16 Aug 19,37,3192.2670000000003,2974.808
16 Aug 19,38,3159.075,2943.851
16 Aug 19,39,3148.168,2934.745
16 Aug 19,40,3132.9980000000005,2918.804
16 Aug 19,41,3129.6910000000007,2916.5229999999997
16 Aug 19,42,3134.9800000000005,2922.679
16 Aug 19,43,3114.4509999999996,2903.898
16 Aug 19,44,3112.3909999999996,2900.768
16 Aug 19,45,3069.149000000001,2855.739
16 Aug 19,46,3018.29,2803.945000000001
16 Aug 19,47,2960.585,2747.2380000000007
16 Aug 19,48,2909.830000000001,2698.1250000000005
17 Aug 19,1,2925.678000000001,2712.4710000000005
17 Aug 19,2,2868.821,2654.925
17 Aug 19,3,2820.735000000001,2606.4880000000007
17 Aug 19,4,2772.6310000000008,2558.58
17 Aug 19,5,2738.035,2523.7960000000003
17 Aug 19,6,2705.905000000001,2491.2129999999997
17 Aug 19,7,2680.0,2464.786
17 Aug 19,8,2668.635,2453.558
17 Aug 19,9,2651.136,2436.292
17 Aug 19,10,2637.2659999999996,2422.784
17 Aug 19,11,2643.205,2428.36
17 Aug 19,12,2669.9820000000004,2455.189
17 Aug 19,13,2704.4120000000007,2488.8630000000007
17 Aug 19,14,2741.2790000000005,2525.2990000000004
17 Aug 19,15,2777.733,2561.98
17 Aug 19,16,2834.4829999999997,2617.975000000001
17 Aug 19,17,2952.485,2735.678000000001
17 Aug 19,18,3031.2870000000003,2811.9999999999995
17 Aug 19,19,3097.763,2878.0930000000008
17 Aug 19,20,3135.342,2912.903
17 Aug 19,21,3146.1510000000007,2921.8340000000003
17 Aug 19,22,3173.778,2947.913
17 Aug 19,23,3180.075,2951.699
17 Aug 19,24,3173.8959999999997,2944.243
17 Aug 19,25,3144.183,2914.447
17 Aug 19,26,3124.93,2895.7
17 Aug 19,27,3131.5129999999995,2901.7859999999996
17 Aug 19,28,3129.594,2900.204
17 Aug 19,29,3120.1510000000007,2889.1610000000005
17 Aug 19,30,3121.222,2890.99
17 Aug 19,31,3108.1489999999994,2879.8049999999994
17 Aug 19,32,3103.9609999999993,2876.8749999999995
17 Aug 19,33,3098.07,2873.6289999999995
17 Aug 19,34,3073.435,2851.259
17 Aug 19,35,3047.881,2827.4109999999996
17 Aug 19,36,3030.4930000000004,2811.679
17 Aug 19,37,3018.664,2801.5660000000007
17 Aug 19,38,3027.867,2811.533000000001
17 Aug 19,39,3064.965,2849.219
17 Aug 19,40,3082.515000000001,2867.1920000000005
17 Aug 19,41,3082.2380000000007,2867.41
17 Aug 19,42,3081.467000000001,2866.952
17 Aug 19,43,3077.2470000000008,2862.5460000000007
17 Aug 19,44,3064.762,2850.4509999999996
17 Aug 19,45,3008.6690000000003,2794.1490000000003
17 Aug 19,46,2974.055,2758.731
17 Aug 19,47,2940.083,2724.776
17 Aug 19,48,2895.2470000000003,2679.888000000001
18 Aug 19,1,2834.018,2618.2610000000004
18 Aug 19,2,2787.127,2572.395
18 Aug 19,3,2737.7590000000005,2523.041
18 Aug 19,4,2702.59,2487.774000000001
18 Aug 19,5,2662.441,2447.135
18 Aug 19,6,2633.4709999999995,2417.591
18 Aug 19,7,2619.8,2404.211
18 Aug 19,8,2595.7410000000004,2379.989
18 Aug 19,9,2575.4120000000003,2359.437
18 Aug 19,10,2565.111,2350.198000000001
18 Aug 19,11,2567.476,2352.552
18 Aug 19,12,2586.462,2370.4529999999995
18 Aug 19,13,2620.163,2404.6839999999997
18 Aug 19,14,2649.9870000000005,2433.0660000000007
18 Aug 19,15,2647.199,2429.4990000000007
18 Aug 19,16,2676.027,2458.439
18 Aug 19,17,2734.321000000001,2515.132
18 Aug 19,18,2786.055,2564.7329999999997
18 Aug 19,19,2847.1800000000007,2624.5750000000007
18 Aug 19,20,2877.6889999999994,2652.996
18 Aug 19,21,2927.1070000000004,2700.759
18 Aug 19,22,2951.625,2723.508
18 Aug 19,23,2961.741,2732.954
18 Aug 19,24,2942.812,2713.451
18 Aug 19,25,2933.184,2704.077
18 Aug 19,26,2924.782,2696.208
18 Aug 19,27,2936.851,2707.9840000000004
18 Aug 19,28,2936.265000000001,2707.2329999999997
18 Aug 19,29,2940.909,2712.1409999999996
18 Aug 19,30,2949.463,2720.8869999999993
18 Aug 19,31,2957.6710000000007,2730.0979999999995
18 Aug 19,32,2961.8390000000004,2735.4330000000004
18 Aug 19,33,2958.009,2732.8740000000003
18 Aug 19,34,2948.802,2725.0879999999997
18 Aug 19,35,2942.808,2720.886
18 Aug 19,36,2935.087,2715.855
18 Aug 19,37,2937.742,2720.7990000000004
18 Aug 19,38,2957.205000000001,2740.24
18 Aug 19,39,3006.6659999999997,2790.417
18 Aug 19,40,3040.494,2824.1620000000007
18 Aug 19,41,3066.485,2851.265
18 Aug 19,42,3085.73,2872.4559999999997
18 Aug 19,43,3094.803000000001,2881.7670000000003
18 Aug 19,44,3087.140000000001,2874.580000000001
18 Aug 19,45,3048.7940000000003,2837.275
18 Aug 19,46,2995.665,2783.9060000000004
18 Aug 19,47,2933.183,2720.052
18 Aug 19,48,2869.704,2654.998
19 Aug 19,1,2805.7140000000004,2590.927
19 Aug 19,2,2731.5389999999993,2516.151
19 Aug 19,3,2673.349,2459.545
19 Aug 19,4,2651.1520000000005,2436.4420000000005
19 Aug 19,5,2616.7810000000004,2401.893
19 Aug 19,6,2594.081,2378.813
19 Aug 19,7,2572.355,2357.568
19 Aug 19,8,2559.7989999999995,2346.635
19 Aug 19,9,2554.5750000000007,2341.265000000001
19 Aug 19,10,2550.673,2338.034
19 Aug 19,11,2581.981,2369.86
19 Aug 19,12,2648.1920000000005,2437.1270000000004
19 Aug 19,13,2727.577,2516.306
19 Aug 19,14,2842.699,2630.09
19 Aug 19,15,2930.108,2716.5489999999995
19 Aug 19,16,3054.784,2841.423
19 Aug 19,17,3186.8140000000008,2971.078
19 Aug 19,18,3311.6929999999998,3093.077
19 Aug 19,19,3384.428000000001,3164.152
19 Aug 19,20,3432.358,3210.23
19 Aug 19,21,3450.236,3226.595
19 Aug 19,22,3467.743,3244.913
19 Aug 19,23,3465.8459999999995,3243.136
19 Aug 19,24,3447.205,3223.588
19 Aug 19,25,3408.415,3184.264
19 Aug 19,26,3397.792,3173.7129999999997
19 Aug 19,27,3421.532,3198.111000000001
19 Aug 19,28,3448.283,3224.2659999999996
19 Aug 19,29,3450.462,3222.548
19 Aug 19,30,3442.1259999999997,3212.2259999999997
19 Aug 19,31,3450.005,3220.9350000000004
19 Aug 19,32,3462.542,3235.153
19 Aug 19,33,3457.5490000000004,3232.534
19 Aug 19,34,3456.1279999999997,3233.047
19 Aug 19,35,3428.704,3208.9320000000002
19 Aug 19,36,3375.8770000000013,3158.2190000000005
19 Aug 19,37,3316.783000000001,3100.595
19 Aug 19,38,3291.032,3075.612
19 Aug 19,39,3299.8009999999995,3083.4709999999995
19 Aug 19,40,3315.704000000001,3100.533000000001
19 Aug 19,41,3305.9770000000003,3090.9970000000003
19 Aug 19,42,3305.186,3090.7570000000005
19 Aug 19,43,3292.1470000000004,3079.006
19 Aug 19,44,3260.615,3047.057
19 Aug 19,45,3188.272,2975.1
19 Aug 19,46,3128.634,2915.625
19 Aug 19,47,3053.255000000001,2838.109000000001
19 Aug 19,48,2974.945,2759.3350000000005
20 Aug 19,1,2899.849,2683.9839999999995
20 Aug 19,2,2836.177,2620.081000000001
20 Aug 19,3,2778.44,2563.574
20 Aug 19,4,2743.8459999999995,2529.289
20 Aug 19,5,2709.693,2494.645
20 Aug 19,6,2675.183,2459.72
20 Aug 19,7,2649.797,2433.850000000001
20 Aug 19,8,2641.239,2425.754000000001
20 Aug 19,9,2629.9159999999997,2414.488
20 Aug 19,10,2626.491,2411.106
20 Aug 19,11,2649.5570000000002,2435.206
20 Aug 19,12,2707.89,2494.355
20 Aug 19,13,2804.7259999999997,2590.2200000000007
20 Aug 19,14,2879.120000000001,2663.2490000000007
20 Aug 19,15,2942.335,2725.2760000000007
20 Aug 19,16,3070.592,2853.3940000000002
20 Aug 19,17,3222.059,3003.422
20 Aug 19,18,3325.583,3105.244
20 Aug 19,19,3378.262,3156.4309999999996
20 Aug 19,20,3424.777,3201.966000000001
20 Aug 19,21,3451.0950000000007,3226.1939999999995
20 Aug 19,22,3471.9359999999997,3244.8459999999995
20 Aug 19,23,3484.425,3255.8340000000007
20 Aug 19,24,3467.7750000000005,3237.3140000000008
20 Aug 19,25,3431.6410000000005,3201.111000000001
20 Aug 19,26,3426.025,3194.7670000000007
20 Aug 19,27,3449.300000000001,3219.366
20 Aug 19,28,3476.1130000000007,3246.9590000000007
20 Aug 19,29,3487.841000000001,3258.8920000000007
20 Aug 19,30,3481.6059999999998,3252.952
20 Aug 19,31,3482.7519999999995,3254.6330000000007
20 Aug 19,32,3482.284,3255.636
20 Aug 19,33,3480.0870000000004,3254.925000000001
20 Aug 19,34,3477.7509999999997,3254.704
20 Aug 19,35,3457.908,3237.353
20 Aug 19,36,3409.4320000000002,3192.619
20 Aug 19,37,3334.2740000000003,3119.003
20 Aug 19,38,3310.8309999999997,3097.1270000000004
20 Aug 19,39,3313.145,3099.755
20 Aug 19,40,3321.8930000000005,3106.973
20 Aug 19,41,3307.1800000000007,3092.321000000001
20 Aug 19,42,3294.8790000000004,3080.8080000000004
20 Aug 19,43,3274.1240000000007,3060.111000000001
20 Aug 19,44,3232.7429999999995,3019.9970000000003
20 Aug 19,45,3160.482,2947.6040000000007
20 Aug 19,46,3086.2290000000007,2872.072
20 Aug 19,47,3028.6910000000007,2813.0370000000003
20 Aug 19,48,2966.4,2750.574
21 Aug 19,1,2883.7810000000004,2667.039000000001
21 Aug 19,2,2825.563,2609.3460000000005
21 Aug 19,3,2768.7259999999997,2552.387000000001
21 Aug 19,4,2732.028,2516.357
21 Aug 19,5,2700.518,2484.487
21 Aug 19,6,2673.0200000000004,2456.2610000000004
21 Aug 19,7,2660.44,2444.369
21 Aug 19,8,2642.713,2425.8160000000007
21 Aug 19,9,2632.341000000001,2414.942
21 Aug 19,10,2637.195,2418.177
21 Aug 19,11,2658.93,2439.7670000000007
21 Aug 19,12,2713.2270000000003,2494.8579999999997
21 Aug 19,13,2815.8250000000007,2598.307
21 Aug 19,14,2887.942,2672.028
21 Aug 19,15,2973.301,2755.973
21 Aug 19,16,3081.755,2862.027
21 Aug 19,17,3234.601,3013.143
21 Aug 19,18,3325.2809999999995,3101.646000000001
21 Aug 19,19,3398.381,3173.115
21 Aug 19,20,3428.132,3200.6230000000005
21 Aug 19,21,3466.9570000000003,3238.8099999999995
21 Aug 19,22,3493.382,3262.802
21 Aug 19,23,3498.856,3266.545
21 Aug 19,24,3476.818000000001,3244.51
21 Aug 19,25,3452.966,3220.027
21 Aug 19,26,3453.457000000001,3220.73
21 Aug 19,27,3474.8590000000004,3242.205000000001
21 Aug 19,28,3491.3509999999997,3258.675
21 Aug 19,29,3507.369,3275.347
21 Aug 19,30,3506.887,3274.208
21 Aug 19,31,3504.9439999999995,3272.712
21 Aug 19,32,3504.119,3274.71
21 Aug 19,33,3507.983000000001,3279.89
21 Aug 19,34,3508.153,3279.9350000000004
21 Aug 19,35,3484.531,3258.658
21 Aug 19,36,3446.418,3223.1889999999994
21 Aug 19,37,3369.785,3149.3309999999997
21 Aug 19,38,3357.2690000000002,3138.865
21 Aug 19,39,3365.3930000000014,3147.5679999999998
21 Aug 19,40,3373.8540000000007,3155.71
21 Aug 19,41,3364.4390000000003,3146.197
21 Aug 19,42,3352.377,3133.841
21 Aug 19,43,3339.9800000000005,3121.328
21 Aug 19,44,3294.183,3075.8350000000005
21 Aug 19,45,3224.509,3006.211
21 Aug 19,46,3156.802,2938.1220000000003
21 Aug 19,47,3085.386,2866.427
21 Aug 19,48,3010.1259999999997,2789.0409999999997
22 Aug 19,1,2932.3990000000003,2710.887
22 Aug 19,2,2867.745,2645.2859999999996
22 Aug 19,3,2834.347,2612.18
22 Aug 19,4,2784.184,2557.284
22 Aug 19,5,2747.943,2520.841
22 Aug 19,6,2722.5170000000003,2495.4610000000002
22 Aug 19,7,2694.929,2467.541
22 Aug 19,8,2682.597,2455.390000000001
22 Aug 19,9,2664.486000000001,2436.725
22 Aug 19,10,2668.241,2440.381
22 Aug 19,11,2691.489,2463.574
22 Aug 19,12,2746.527,2518.654
22 Aug 19,13,2841.5690000000004,2614.9110000000005
22 Aug 19,14,2914.4190000000003,2687.36
22 Aug 19,15,2992.336,2765.7300000000005
22 Aug 19,16,3104.24,2877.8559999999998
22 Aug 19,17,3257.952,3029.647
22 Aug 19,18,3340.2200000000007,3109.5170000000007
22 Aug 19,19,3418.6890000000008,3186.492
22 Aug 19,20,3466.368,3231.4790000000007
22 Aug 19,21,3494.0559999999996,3258.2270000000008
22 Aug 19,22,3514.204,3277.3749999999995
22 Aug 19,23,3513.951,3274.724
22 Aug 19,24,3493.594,3254.955
22 Aug 19,25,3467.115,3225.955000000001
22 Aug 19,26,3461.6459999999997,3221.278
22 Aug 19,27,3491.969,3253.252
22 Aug 19,28,3510.276,3269.3059999999996
22 Aug 19,29,3521.304,3281.728
22 Aug 19,30,3514.696000000001,3276.027
22 Aug 19,31,3512.565,3274.4309999999996
22 Aug 19,32,3514.917,3277.675
22 Aug 19,33,3514.974,3279.3109999999997
22 Aug 19,34,3498.653,3265.5779999999995
22 Aug 19,35,3474.197000000001,3243.284
22 Aug 19,36,3437.486000000001,3208.6079999999997
22 Aug 19,37,3372.862,3146.9480000000012
22 Aug 19,38,3362.2729999999997,3138.0890000000004
22 Aug 19,39,3357.785,3133.6850000000004
22 Aug 19,40,3367.152,3142.882
22 Aug 19,41,3363.718,3138.995
22 Aug 19,42,3352.656,3127.48
22 Aug 19,43,3329.967,3104.9210000000007
22 Aug 19,44,3297.159,3071.679
22 Aug 19,45,3225.1900000000005,2999.7760000000007
22 Aug 19,46,3161.215,2935.998
22 Aug 19,47,3087.1690000000003,2861.303
22 Aug 19,48,3021.815,2795.67
23 Aug 19,1,2943.283000000001,2716.219
23 Aug 19,2,2876.8940000000002,2647.6070000000004
23 Aug 19,3,2827.414,2598.025
23 Aug 19,4,2792.614,2563.149
23 Aug 19,5,2753.568,2524.7789999999995
23 Aug 19,6,2716.877,2487.802000000001
23 Aug 19,7,2692.591000000001,2463.3340000000007
23 Aug 19,8,2678.755,2449.506
23 Aug 19,9,2668.992,2439.0750000000007
23 Aug 19,10,2663.2570000000005,2432.845
23 Aug 19,11,2689.8010000000004,2459.724
23 Aug 19,12,2740.935,2511.1220000000008
23 Aug 19,13,2829.316,2599.335
23 Aug 19,14,2916.925,2687.0209999999997
23 Aug 19,15,2989.423,2759.9829999999997
23 Aug 19,16,3099.5809999999997,2869.1290000000004
23 Aug 19,17,3251.198,3018.1890000000008
23 Aug 19,18,3339.4730000000004,3104.6219999999994
23 Aug 19,19,3418.8179999999998,3183.732
23 Aug 19,20,3457.63,3220.128
23 Aug 19,21,3493.033000000001,3253.066
23 Aug 19,22,3509.9680000000008,3269.100000000001
23 Aug 19,23,3513.509,3268.9059999999995
23 Aug 19,24,3497.349000000001,3251.8450000000007
23 Aug 19,25,3467.219,3224.109000000001
23 Aug 19,26,3446.071,3203.05
23 Aug 19,27,3464.073,3220.7249999999995
23 Aug 19,28,3487.587,3243.0809999999997
23 Aug 19,29,3493.2090000000007,3248.8430000000008
23 Aug 19,30,3490.6050000000005,3247.449
23 Aug 19,31,3484.427000000001,3242.315
23 Aug 19,32,3479.987,3239.397
23 Aug 19,33,3479.284000000001,3240.5889999999995
23 Aug 19,34,3472.6690000000003,3235.3979999999997
23 Aug 19,35,3436.063,3200.675
23 Aug 19,36,3396.925,3163.809
23 Aug 19,37,3323.425,3092.896
23 Aug 19,38,3302.675,3074.906
23 Aug 19,39,3306.494,3079.591000000001
23 Aug 19,40,3294.8070000000002,3067.9620000000004
23 Aug 19,41,3280.777,3054.3590000000004
23 Aug 19,42,3262.85,3035.8750000000005
23 Aug 19,43,3240.9590000000007,3013.961
23 Aug 19,44,3204.635,2977.7560000000008
23 Aug 19,45,3149.5460000000007,2921.9500000000007
23 Aug 19,46,3096.277,2869.7790000000005
23 Aug 19,47,3052.201,2825.275
23 Aug 19,48,2980.244,2752.262
24 Aug 19,1,2919.657,2691.673
24 Aug 19,2,2877.3340000000003,2649.614
24 Aug 19,3,2824.552000000001,2596.433
24 Aug 19,4,2783.2850000000008,2554.764
24 Aug 19,5,2744.134,2513.854
24 Aug 19,6,2722.123,2491.947
24 Aug 19,7,2688.0350000000008,2457.158
24 Aug 19,8,2668.8320000000003,2437.927
24 Aug 19,9,2661.1800000000007,2430.018
24 Aug 19,10,2647.0409999999997,2415.194
24 Aug 19,11,2661.7090000000003,2429.722
24 Aug 19,12,2680.184,2447.830000000001
