"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","02 Apr 2019","41","GT","-0.035","-0.035"
"MG","02 Apr 2019","41","IGS","-0.002","-0.002"
"MG","02 Apr 2019","41","ST","41.007","39.137"
"MG","02 Apr 2019","42","CCGT/COGEN/TRIGEN","3055.080","2885.116"
"MG","02 Apr 2019","42","GT","-0.035","-0.035"
"MG","02 Apr 2019","42","IGS","-0.002","-0.002"
"MG","02 Apr 2019","42","ST","41.595","39.759"
"MG","02 Apr 2019","43","CCGT/COGEN/TRIGEN","3037.775","2867.571"
"MG","02 Apr 2019","43","GT","-0.035","-0.035"
"MG","02 Apr 2019","43","IGS","-0.002","-0.002"
"MG","02 Apr 2019","43","ST","42.656","40.798"
"MG","02 Apr 2019","44","CCGT/COGEN/TRIGEN","2986.278","2815.415"
"MG","02 Apr 2019","44","GT","-0.034","-0.034"
"MG","02 Apr 2019","44","IGS","-0.002","-0.002"
"MG","02 Apr 2019","44","ST","42.928","41.050"
"MG","02 Apr 2019","45","CCGT/COGEN/TRIGEN","2919.749","2748.389"
"MG","02 Apr 2019","45","GT","-0.035","-0.035"
"MG","02 Apr 2019","45","IGS","-0.001","-0.002"
"MG","02 Apr 2019","45","ST","41.403","39.559"
"MG","02 Apr 2019","46","CCGT/COGEN/TRIGEN","2849.592","2677.107"
"MG","02 Apr 2019","46","GT","-0.035","-0.035"
"MG","02 Apr 2019","46","IGS","-0.002","-0.002"
"MG","02 Apr 2019","46","ST","41.936","40.087"
"MG","02 Apr 2019","47","CCGT/COGEN/TRIGEN","2780.072","2606.874"
"MG","02 Apr 2019","47","GT","-0.036","-0.036"
"MG","02 Apr 2019","47","IGS","-0.002","-0.002"
"MG","02 Apr 2019","47","ST","40.701","38.845"
"MG","02 Apr 2019","48","CCGT/COGEN/TRIGEN","2710.961","2537.229"
"MG","02 Apr 2019","48","GT","-0.077","-0.077"
"MG","02 Apr 2019","48","IGS","-0.002","-0.002"
"MG","02 Apr 2019","48","ST","41.314","39.459"
"MG","03 Apr 2019","1","CCGT/COGEN/TRIGEN","2637.769","2464.548"
"MG","03 Apr 2019","1","GT","-0.069","-0.069"
"MG","03 Apr 2019","1","IGS","-0.003","-0.003"
"MG","03 Apr 2019","1","ST","42.140","40.306"
"MG","03 Apr 2019","2","CCGT/COGEN/TRIGEN","2588.722","2415.412"
"MG","03 Apr 2019","2","GT","-0.070","-0.070"
"MG","03 Apr 2019","2","IGS","-0.002","-0.002"
"MG","03 Apr 2019","2","ST","39.979","38.136"
"MG","03 Apr 2019","3","CCGT/COGEN/TRIGEN","2536.629","2363.045"
"MG","03 Apr 2019","3","GT","-0.042","-0.042"
"MG","03 Apr 2019","3","IGS","-0.002","-0.002"
"MG","03 Apr 2019","3","ST","39.800","37.956"
"MG","03 Apr 2019","4","CCGT/COGEN/TRIGEN","2491.696","2317.823"
"MG","03 Apr 2019","4","GT","-0.034","-0.034"
"MG","03 Apr 2019","4","IGS","-0.002","-0.002"
"MG","03 Apr 2019","4","ST","40.851","39.027"
"MG","03 Apr 2019","5","CCGT/COGEN/TRIGEN","2461.868","2287.489"
"MG","03 Apr 2019","5","GT","-0.034","-0.034"
"MG","03 Apr 2019","5","IGS","-0.002","-0.002"
"MG","03 Apr 2019","5","ST","40.761","38.919"
"MG","03 Apr 2019","6","CCGT/COGEN/TRIGEN","2446.659","2271.673"
"MG","03 Apr 2019","6","GT","-0.033","-0.033"
"MG","03 Apr 2019","6","IGS","-0.002","-0.002"
"MG","03 Apr 2019","6","ST","41.237","39.388"
"MG","03 Apr 2019","7","CCGT/COGEN/TRIGEN","2435.577","2260.189"
"MG","03 Apr 2019","7","GT","-0.034","-0.034"
"MG","03 Apr 2019","7","IGS","-0.002","-0.002"
"MG","03 Apr 2019","7","ST","41.325","39.501"
"MG","03 Apr 2019","8","CCGT/COGEN/TRIGEN","2414.001","2239.071"
"MG","03 Apr 2019","8","GT","-0.033","-0.033"
"MG","03 Apr 2019","8","IGS","-0.002","-0.002"
"MG","03 Apr 2019","8","ST","40.680","38.831"
"MG","03 Apr 2019","9","CCGT/COGEN/TRIGEN","2402.212","2227.300"
"MG","03 Apr 2019","9","GT","-0.034","-0.034"
"MG","03 Apr 2019","9","IGS","-0.002","-0.002"
"MG","03 Apr 2019","9","ST","41.063","39.232"
"MG","03 Apr 2019","10","CCGT/COGEN/TRIGEN","2385.643","2211.270"
"MG","03 Apr 2019","10","GT","-0.033","-0.033"
"MG","03 Apr 2019","10","IGS","-0.002","-0.002"
