"INFORMATION TYPE","DATE","PERIOD","FACILITY TYPE","GROSS INJECTION (MWh)","NET INJECTION (MWh)"
"MG","03 May 2019","11","ST","52.745","50.472"
"MG","03 May 2019","12","CCGT/COGEN/TRIGEN","2614.797","2455.814"
"MG","03 May 2019","12","GT","-0.033","-0.033"
"MG","03 May 2019","12","IGS","-0.004","-0.004"
"MG","03 May 2019","12","ST","54.095","51.802"
"MG","03 May 2019","13","CCGT/COGEN/TRIGEN","2699.710","2541.134"
"MG","03 May 2019","13","GT","-0.033","-0.033"
"MG","03 May 2019","13","IGS","-0.004","-0.004"
"MG","03 May 2019","13","ST","53.018","50.730"
"MG","03 May 2019","14","CCGT/COGEN/TRIGEN","2783.088","2623.600"
"MG","03 May 2019","14","GT","-0.031","-0.031"
"MG","03 May 2019","14","IGS","-0.004","-0.004"
"MG","03 May 2019","14","ST","51.887","49.621"
"MG","03 May 2019","15","CCGT/COGEN/TRIGEN","2864.705","2705.633"
"MG","03 May 2019","15","GT","-0.031","-0.031"
"MG","03 May 2019","15","IGS","0.507","0.014"
"MG","03 May 2019","15","ST","52.553","50.280"
"MG","03 May 2019","16","CCGT/COGEN/TRIGEN","2989.040","2831.165"
"MG","03 May 2019","16","GT","-0.029","-0.029"
"MG","03 May 2019","16","IGS","2.082","0.159"
"MG","03 May 2019","16","ST","54.037","51.745"
"MG","03 May 2019","17","CCGT/COGEN/TRIGEN","3127.341","2969.296"
"MG","03 May 2019","17","GT","-0.030","-0.030"
"MG","03 May 2019","17","IGS","4.554","0.942"
"MG","03 May 2019","17","ST","51.907","49.647"
